,date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
1689,7/9/21,plate_18,Seren_Plate_18,plate 18_A08,A08,08A,21.GS.C6.SN.Student2.IB-plant3194-TMS21F2236P0007,seren,NA,Leaf,CTAB
1690,7/9/21,plate_18,Seren_Plate_18,plate 18_B08,B08,08B,21.GS.C6.SN.Student2.IB-plant3195-TMS21F2236P0008,seren,NA,Leaf,CTAB
1691,7/9/21,plate_18,Seren_Plate_18,plate 18_C08,C08,08C,21.GS.C6.SN.Student2.IB-plant3197-TMS21F2236P0010,seren,NA,Leaf,CTAB
1692,7/9/21,plate_18,Seren_Plate_18,plate 18_D08,D08,08D,21.GS.C6.SN.Student2.IB-plant3199-TMS21F2236P0012,seren,NA,Leaf,CTAB
1693,7/9/21,plate_18,Seren_Plate_18,plate 18_E08,E08,08E,21.GS.C6.SN.Student2.IB-plant3201-TMS21F2236P0014,seren,NA,Leaf,CTAB
1694,7/9/21,plate_18,Seren_Plate_18,plate 18_F08,F08,08F,21.GS.C6.SN.Student2.IB-plant3202-TMS21F2236P0015,seren,NA,Leaf,CTAB
1695,7/9/21,plate_18,Seren_Plate_18,plate 18_G08,G08,08G,21.GS.C6.SN.Student2.IB-plant3203-TMS21F2236P0016,seren,NA,Leaf,CTAB
1696,7/9/21,plate_18,Seren_Plate_18,plate 18_H08,H08,08H,21.GS.C6.SN.Student2.IB-plant3205-TMS21F2236P0018,seren,NA,Leaf,CTAB
1697,7/9/21,plate_18,Seren_Plate_18,plate 18_A09,A09,09A,21.GS.C6.SN.Student2.IB-plant3207-TMS21F2236P0020,seren,NA,Leaf,CTAB
1698,7/9/21,plate_18,Seren_Plate_18,plate 18_B09,B09,09B,21.GS.C6.SN.Student2.IB-plant3209-TMS21F2236P0022,seren,NA,Leaf,CTAB
1699,7/9/21,plate_18,Seren_Plate_18,plate 18_C09,C09,09C,21.GS.C6.SN.Student2.IB-plant3211-TMS21F2236P0024,seren,NA,Leaf,CTAB
1700,7/9/21,plate_18,Seren_Plate_18,plate 18_D09,D09,09D,21.GS.C6.SN.Student2.IB-plant3212-TMS21F2236P0025,seren,NA,Leaf,CTAB
1701,7/9/21,plate_18,Seren_Plate_18,plate 18_E09,E09,09E,21.GS.C6.SN.Student2.IB-plant3213-TMS21F2236P0026,seren,NA,Leaf,CTAB
1702,7/9/21,plate_18,Seren_Plate_18,plate 18_F09,F09,09F,21.GS.C6.SN.Student2.IB-plant3214-TMS21F2236P0027,seren,NA,Leaf,CTAB
1703,7/9/21,plate_18,Seren_Plate_18,plate 18_G09,G09,09G,21.GS.C6.SN.Student2.IB-plant3215-TMS21F2236P0028,seren,NA,Leaf,CTAB
1704,7/9/21,plate_18,Seren_Plate_18,plate 18_H09,H09,09H,21.GS.C6.SN.Student2.IB-plant3217-TMS21F2236P0030,seren,NA,Leaf,CTAB
1705,7/9/21,plate_18,Seren_Plate_18,plate 18_A10,A10,10A,21.GS.C6.SN.Student2.IB-plant3220-TMS21F2236P0033,seren,NA,Leaf,CTAB
1706,7/9/21,plate_18,Seren_Plate_18,plate 18_B10,B10,10B,21.GS.C6.SN.Student2.IB-plant3221-TMS21F2236P0034,seren,NA,Leaf,CTAB
1707,7/9/21,plate_18,Seren_Plate_18,plate 18_C10,C10,10C,21.GS.C6.SN.Student2.IB-plant3223-TMS21F2236P0036,seren,NA,Leaf,CTAB
1708,7/9/21,plate_18,Seren_Plate_18,plate 18_D10,D10,10D,21.GS.C6.SN.Student2.IB-plant3224-TMS21F2236P0037,seren,NA,Leaf,CTAB
1709,7/9/21,plate_18,Seren_Plate_18,plate 18_E10,E10,10E,21.GS.C6.SN.Student2.IB-plant3227-TMS21F2236P0040,seren,NA,Leaf,CTAB
1710,7/9/21,plate_18,Seren_Plate_18,plate 18_F10,F10,10F,21.GS.C6.SN.Student2.IB-plant3230-TMS21F2236P0043,seren,NA,Leaf,CTAB
1711,7/9/21,plate_18,Seren_Plate_18,plate 18_G10,G10,10G,21.GS.C6.SN.Student2.IB-plant3231-TMS21F2236P0044,seren,NA,Leaf,CTAB
1712,7/9/21,plate_18,Seren_Plate_18,plate 18_H10,H10,10H,21.GS.C6.SN.Student2.IB-plant3234-TMS21F2236P0047,seren,NA,Leaf,CTAB
1713,7/9/21,plate_18,Seren_Plate_18,plate 18_A11,A11,11A,21.GS.C6.SN.Student2.IB-plant3235-TMS21F2236P0048,seren,NA,Leaf,CTAB
1714,7/9/21,plate_18,Seren_Plate_18,plate 18_B11,B11,11B,21.GS.C6.SN.Student2.IB-plant3237-TMS21F2236P0050,seren,NA,Leaf,CTAB
1715,7/9/21,plate_18,Seren_Plate_18,plate 18_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant3240-TMS21F2236P0053,seren,NA,Leaf,CTAB
1716,7/9/21,plate_18,Seren_Plate_18,plate 18_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant3242-TMS21F2236P0055,seren,NA,Leaf,CTAB
1717,7/9/21,plate_18,Seren_Plate_18,plate 18_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant3245-TMS21F2236P0058,seren,NA,Leaf,CTAB
1718,7/9/21,plate_18,Seren_Plate_18,plate 18_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant3247-TMS21F2236P0060,seren,NA,Leaf,CTAB
1719,7/9/21,plate_18,Seren_Plate_18,plate 18_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant3250-TMS21F2236P0063,seren,NA,Leaf,CTAB
1720,7/9/21,plate_18,Seren_Plate_18,plate 18_H11,H11,11H,BLANK_plate 18_H11,seren,NA,Leaf,CTAB
1721,7/9/21,plate_18,Seren_Plate_18,plate 18_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant3251-TMS21F2236P0064,seren,NA,Leaf,CTAB
1722,7/9/21,plate_18,Seren_Plate_18,plate 18_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant3252-TMS21F2236P0065,seren,NA,Leaf,CTAB
1723,7/9/21,plate_18,Seren_Plate_18,plate 18_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant3254-TMS21F2236P0067,seren,NA,Leaf,CTAB
1724,7/9/21,plate_18,Seren_Plate_18,plate 18_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant3256-TMS21F2236P0069,seren,NA,Leaf,CTAB
1725,7/9/21,plate_18,Seren_Plate_18,plate 18_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant3258-TMS21F2236P0071,seren,NA,Leaf,CTAB
1726,7/9/21,plate_18,Seren_Plate_18,plate 18_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant3260-TMS21F2236P0073,seren,NA,Leaf,CTAB
1727,7/9/21,plate_18,Seren_Plate_18,plate 18_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant3262-TMS21F2236P0075,seren,NA,Leaf,CTAB
1728,7/9/21,plate_18,Seren_Plate_18,plate 18_H12,H12,12H,BLANK_plate 18_H12,seren,NA,Leaf,CTAB
1729,7/9/21,plate_19,Seren_Plate_19,plate 19_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant3264-TMS21F2236P0077,seren,NA,Leaf,CTAB
1730,7/9/21,plate_19,Seren_Plate_19,plate 19_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant3266-TMS21F2236P0079,seren,NA,Leaf,CTAB
1731,7/9/21,plate_19,Seren_Plate_19,plate 19_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant3268-TMS21F2236P0081,seren,NA,Leaf,CTAB
1732,7/9/21,plate_19,Seren_Plate_19,plate 19_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant3269-TMS21F2236P0082,seren,NA,Leaf,CTAB
1733,7/9/21,plate_19,Seren_Plate_19,plate 19_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant3271-TMS21F2236P0084,seren,NA,Leaf,CTAB
1734,7/9/21,plate_19,Seren_Plate_19,plate 19_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant3273-TMS21F2236P0086,seren,NA,Leaf,CTAB
1735,7/9/21,plate_19,Seren_Plate_19,plate 19_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant3284-TMS21F2237P0001,seren,NA,Leaf,CTAB
1736,7/9/21,plate_19,Seren_Plate_19,plate 19_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant3286-TMS21F2237P0003,seren,NA,Leaf,CTAB
1737,7/9/21,plate_19,Seren_Plate_19,plate 19_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant3287-TMS21F2237P0004,seren,NA,Leaf,CTAB
1738,7/9/21,plate_19,Seren_Plate_19,plate 19_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant3288-TMS21F2237P0005,seren,NA,Leaf,CTAB
1739,7/9/21,plate_19,Seren_Plate_19,plate 19_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant3291-TMS21F2237P0008,seren,NA,Leaf,CTAB
1740,7/9/21,plate_19,Seren_Plate_19,plate 19_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant3293-TMS21F2237P0010,seren,NA,Leaf,CTAB
1741,7/9/21,plate_19,Seren_Plate_19,plate 19_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant3295-TMS21F2237P0012,seren,NA,Leaf,CTAB
1742,7/9/21,plate_19,Seren_Plate_19,plate 19_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant3299-TMS21F2237P0016,seren,NA,Leaf,CTAB
1743,7/9/21,plate_19,Seren_Plate_19,plate 19_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant3301-TMS21F2237P0018,seren,NA,Leaf,CTAB
1744,7/9/21,plate_19,Seren_Plate_19,plate 19_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant3305-TMS21F2237P0022,seren,NA,Leaf,CTAB
1745,7/9/21,plate_19,Seren_Plate_19,plate 19_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant3306-TMS21F2237P0023,seren,NA,Leaf,CTAB
1746,7/9/21,plate_19,Seren_Plate_19,plate 19_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant3308-TMS21F2237P0025,seren,NA,Leaf,CTAB
1747,7/9/21,plate_19,Seren_Plate_19,plate 19_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant3309-TMS21F2237P0026,seren,NA,Leaf,CTAB
1748,7/9/21,plate_19,Seren_Plate_19,plate 19_D03,D03,03D,21.GS.C6.SN.Student2.IB-plant3313-TMS21F2237P0030,seren,NA,Leaf,CTAB
1749,7/9/21,plate_19,Seren_Plate_19,plate 19_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant3320-TMS21F2237P0037,seren,NA,Leaf,CTAB
1750,7/9/21,plate_19,Seren_Plate_19,plate 19_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant3322-TMS21F2237P0039,seren,NA,Leaf,CTAB
1751,7/9/21,plate_19,Seren_Plate_19,plate 19_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant3324-TMS21F2237P0041,seren,NA,Leaf,CTAB
1752,7/9/21,plate_19,Seren_Plate_19,plate 19_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant3326-TMS21F2237P0043,seren,NA,Leaf,CTAB
1753,7/9/21,plate_19,Seren_Plate_19,plate 19_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant3328-TMS21F2237P0045,seren,NA,Leaf,CTAB
1754,7/9/21,plate_19,Seren_Plate_19,plate 19_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant3331-TMS21F2237P0048,seren,NA,Leaf,CTAB
1755,7/9/21,plate_19,Seren_Plate_19,plate 19_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant3334-TMS21F2237P0051,seren,NA,Leaf,CTAB
1756,7/9/21,plate_19,Seren_Plate_19,plate 19_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant3336-TMS21F2237P0053,seren,NA,Leaf,CTAB
1757,7/9/21,plate_19,Seren_Plate_19,plate 19_E04,E04,04E,21.GS.C6.SN.Student2.IB-plant3339-TMS21F2237P0056,seren,NA,Leaf,CTAB
1758,7/9/21,plate_19,Seren_Plate_19,plate 19_F04,F04,04F,21.GS.C6.SN.Student2.IB-plant3341-TMS21F2237P0058,seren,NA,Leaf,CTAB
1759,7/9/21,plate_19,Seren_Plate_19,plate 19_G04,G04,04G,21.GS.C6.SN.Student2.IB-plant3343-TMS21F2237P0060,seren,NA,Leaf,CTAB
1760,7/9/21,plate_19,Seren_Plate_19,plate 19_H04,H04,04H,21.GS.C6.SN.Student2.IB-plant3345-TMS21F2237P0062,seren,NA,Leaf,CTAB
1761,7/9/21,plate_19,Seren_Plate_19,plate 19_A05,A05,05A,21.GS.C6.SN.Student2.IB-plant3347-TMS21F2237P0064,seren,NA,Leaf,CTAB
1762,7/9/21,plate_19,Seren_Plate_19,plate 19_B05,B05,05B,21.GS.C6.SN.Student2.IB-plant3349-TMS21F2237P0066,seren,NA,Leaf,CTAB
1763,7/9/21,plate_19,Seren_Plate_19,plate 19_C05,C05,05C,21.GS.C6.SN.Student2.IB-plant3351-TMS21F2237P0068,seren,NA,Leaf,CTAB
1764,7/9/21,plate_19,Seren_Plate_19,plate 19_D05,D05,05D,21.GS.C6.SN.Student2.IB-plant3353-TMS21F2237P0070,seren,NA,Leaf,CTAB
1765,7/9/21,plate_19,Seren_Plate_19,plate 19_E05,E05,05E,21.GS.C6.SN.Student2.IB-plant3355-TMS21F2237P0072,seren,NA,Leaf,CTAB
1766,7/9/21,plate_19,Seren_Plate_19,plate 19_F05,F05,05F,21.GS.C6.SN.Student2.IB-plant3357-TMS21F2237P0074,seren,NA,Leaf,CTAB
1767,7/9/21,plate_19,Seren_Plate_19,plate 19_G05,G05,05G,21.GS.C6.SN.Student2.IB-plant3360-TMS21F2237P0077,seren,NA,Leaf,CTAB
1768,7/9/21,plate_19,Seren_Plate_19,plate 19_H05,H05,05H,21.GS.C6.SN.Student2.IB-plant3362-TMS21F2237P0079,seren,NA,Leaf,CTAB
1769,7/9/21,plate_19,Seren_Plate_19,plate 19_A06,A06,06A,21.GS.C6.SN.Student2.IB-plant3364-TMS21F2237P0081,seren,NA,Leaf,CTAB
1770,7/9/21,plate_19,Seren_Plate_19,plate 19_B06,B06,06B,21.GS.C6.SN.Student2.IB-plant3366-TMS21F2237P0083,seren,NA,Leaf,CTAB
1771,7/9/21,plate_19,Seren_Plate_19,plate 19_C06,C06,06C,21.GS.C6.SN.Student2.IB-plant3367-TMS21F2237P0084,seren,NA,Leaf,CTAB
1772,7/9/21,plate_19,Seren_Plate_19,plate 19_D06,D06,06D,21.GS.C6.SN.Student2.IB-plant3374-TMS21F2238P0002,seren,NA,Leaf,CTAB
1773,7/9/21,plate_19,Seren_Plate_19,plate 19_E06,E06,06E,21.GS.C6.SN.Student2.IB-plant3377-TMS21F2238P0005,seren,NA,Leaf,CTAB
1774,7/9/21,plate_19,Seren_Plate_19,plate 19_F06,F06,06F,21.GS.C6.SN.Student2.IB-plant3379-TMS21F2238P0007,seren,NA,Leaf,CTAB
1775,7/9/21,plate_19,Seren_Plate_19,plate 19_G06,G06,06G,21.GS.C6.SN.Student2.IB-plant3382-TMS21F2238P0010,seren,NA,Leaf,CTAB
1776,7/9/21,plate_19,Seren_Plate_19,plate 19_H06,H06,06H,21.GS.C6.SN.Student2.IB-plant3384-TMS21F2238P0012,seren,NA,Leaf,CTAB
1777,7/9/21,plate_19,Seren_Plate_19,plate 19_A07,A07,07A,21.GS.C6.SN.Student2.IB-plant3386-TMS21F2238P0014,seren,NA,Leaf,CTAB
1778,7/9/21,plate_19,Seren_Plate_19,plate 19_B07,B07,07B,21.GS.C6.SN.Student2.IB-plant3388-TMS21F2238P0016,seren,NA,Leaf,CTAB
1779,7/9/21,plate_19,Seren_Plate_19,plate 19_C07,C07,07C,21.GS.C6.SN.Student2.IB-plant3390-TMS21F2238P0018,seren,NA,Leaf,CTAB
1780,7/9/21,plate_19,Seren_Plate_19,plate 19_D07,D07,07D,21.GS.C6.SN.Student2.IB-plant3392-TMS21F2238P0020,seren,NA,Leaf,CTAB
1781,7/9/21,plate_19,Seren_Plate_19,plate 19_E07,E07,07E,21.GS.C6.SN.Student2.IB-plant3394-TMS21F2238P0022,seren,NA,Leaf,CTAB
1782,7/9/21,plate_19,Seren_Plate_19,plate 19_F07,F07,07F,21.GS.C6.SN.Student2.IB-plant3396-TMS21F2238P0024,seren,NA,Leaf,CTAB
1783,7/9/21,plate_19,Seren_Plate_19,plate 19_G07,G07,07G,21.GS.C6.SN.Student2.IB-plant3398-TMS21F2238P0026,seren,NA,Leaf,CTAB
1784,7/9/21,plate_19,Seren_Plate_19,plate 19_H07,H07,07H,21.GS.C6.SN.Student2.IB-plant3399-TMS21F2238P0027,seren,NA,Leaf,CTAB
1785,7/9/21,plate_19,Seren_Plate_19,plate 19_A08,A08,08A,21.GS.C6.SN.Student2.IB-plant3400-TMS21F2238P0028,seren,NA,Leaf,CTAB
1786,7/9/21,plate_19,Seren_Plate_19,plate 19_B08,B08,08B,21.GS.C6.SN.Student2.IB-plant3402-TMS21F2238P0030,seren,NA,Leaf,CTAB
1787,7/9/21,plate_19,Seren_Plate_19,plate 19_C08,C08,08C,21.GS.C6.SN.Student2.IB-plant3404-TMS21F2238P0032,seren,NA,Leaf,CTAB
1788,7/9/21,plate_19,Seren_Plate_19,plate 19_D08,D08,08D,21.GS.C6.SN.Student2.IB-plant3406-TMS21F2238P0034,seren,NA,Leaf,CTAB
1789,7/9/21,plate_19,Seren_Plate_19,plate 19_E08,E08,08E,21.GS.C6.SN.Student2.IB-plant3408-TMS21F2238P0036,seren,NA,Leaf,CTAB
1790,7/9/21,plate_19,Seren_Plate_19,plate 19_F08,F08,08F,21.GS.C6.SN.Student2.IB-plant3410-TMS21F2238P0038,seren,NA,Leaf,CTAB
1791,7/9/21,plate_19,Seren_Plate_19,plate 19_G08,G08,08G,21.GS.C6.SN.Student2.IB-plant3412-TMS21F2238P0040,seren,NA,Leaf,CTAB
1792,7/9/21,plate_19,Seren_Plate_19,plate 19_H08,H08,08H,21.GS.C6.SN.Student2.IB-plant3414-TMS21F2238P0042,seren,NA,Leaf,CTAB
1793,7/9/21,plate_19,Seren_Plate_19,plate 19_A09,A09,09A,21.GS.C6.SN.Student2.IB-plant3417-TMS21F2238P0045,seren,NA,Leaf,CTAB
1794,7/9/21,plate_19,Seren_Plate_19,plate 19_B09,B09,09B,21.GS.C6.SN.Student2.IB-plant3418-TMS21F2238P0046,seren,NA,Leaf,CTAB
1795,7/9/21,plate_19,Seren_Plate_19,plate 19_C09,C09,09C,21.GS.C6.SN.Student2.IB-plant3420-TMS21F2238P0048,seren,NA,Leaf,CTAB
1796,7/9/21,plate_19,Seren_Plate_19,plate 19_D09,D09,09D,21.GS.C6.SN.Student2.IB-plant3422-TMS21F2238P0050,seren,NA,Leaf,CTAB
1797,7/9/21,plate_19,Seren_Plate_19,plate 19_E09,E09,09E,21.GS.C6.SN.Student2.IB-plant3424-TMS21F2238P0052,seren,NA,Leaf,CTAB
1798,7/9/21,plate_19,Seren_Plate_19,plate 19_F09,F09,09F,21.GS.C6.SN.Student2.IB-plant3426-TMS21F2238P0054,seren,NA,Leaf,CTAB
1799,7/9/21,plate_19,Seren_Plate_19,plate 19_G09,G09,09G,21.GS.C6.SN.Student2.IB-plant3428-TMS21F2238P0056,seren,NA,Leaf,CTAB
1800,7/9/21,plate_19,Seren_Plate_19,plate 19_H09,H09,09H,21.GS.C6.SN.Student2.IB-plant3431-TMS21F2238P0059,seren,NA,Leaf,CTAB
1801,7/9/21,plate_19,Seren_Plate_19,plate 19_A10,A10,10A,21.GS.C6.SN.Student2.IB-plant3433-TMS21F2238P0061,seren,NA,Leaf,CTAB
1802,7/9/21,plate_19,Seren_Plate_19,plate 19_B10,B10,10B,21.GS.C6.SN.Student2.IB-plant3433-TMS21F2238P0061,seren,NA,Leaf,CTAB
1803,7/9/21,plate_19,Seren_Plate_19,plate 19_C10,C10,10C,21.GS.C6.SN.Student2.IB-plant3435-TMS21F2238P0063,seren,NA,Leaf,CTAB
1804,7/9/21,plate_19,Seren_Plate_19,plate 19_D10,D10,10D,21.GS.C6.SN.Student2.IB-plant3436-TMS21F2238P0064,seren,NA,Leaf,CTAB
1805,7/9/21,plate_19,Seren_Plate_19,plate 19_E10,E10,10E,21.GS.C6.SN.Student2.IB-plant3438-TMS21F2238P0066,seren,NA,Leaf,CTAB
1806,7/9/21,plate_19,Seren_Plate_19,plate 19_F10,F10,10F,21.GS.C6.SN.Student2.IB-plant3440-TMS21F2238P0068,seren,NA,Leaf,CTAB
1807,7/9/21,plate_19,Seren_Plate_19,plate 19_G10,G10,10G,21.GS.C6.SN.Student2.IB-plant3442-TMS21F2238P0070,seren,NA,Leaf,CTAB
1808,7/9/21,plate_19,Seren_Plate_19,plate 19_H10,H10,10H,21.GS.C6.SN.Student2.IB-plant3444-TMS21F2238P0072,seren,NA,Leaf,CTAB
1809,7/9/21,plate_19,Seren_Plate_19,plate 19_A11,A11,11A,21.GS.C6.SN.Student2.IB-plant3446-TMS21F2238P0074,seren,NA,Leaf,CTAB
1810,7/9/21,plate_19,Seren_Plate_19,plate 19_B11,B11,11B,21.GS.C6.SN.Student2.IB-plant3448-TMS21F2238P0076,seren,NA,Leaf,CTAB
1811,7/9/21,plate_19,Seren_Plate_19,plate 19_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant3450-TMS21F2238P0078,seren,NA,Leaf,CTAB
1812,7/9/21,plate_19,Seren_Plate_19,plate 19_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant3453-TMS21F2238P0081,seren,NA,Leaf,CTAB
1813,7/9/21,plate_19,Seren_Plate_19,plate 19_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant3455-TMS21F2238P0083,seren,NA,Leaf,CTAB
1814,7/9/21,plate_19,Seren_Plate_19,plate 19_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant3456-TMS21F2238P0084,seren,NA,Leaf,CTAB
1815,7/9/21,plate_19,Seren_Plate_19,plate 19_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant3457-TMS21F2238P0085,seren,NA,Leaf,CTAB
1816,7/9/21,plate_19,Seren_Plate_19,plate 19_H11,H11,11H,BLANK_plate 19_H11,seren,NA,Leaf,CTAB
1817,7/9/21,plate_19,Seren_Plate_19,plate 19_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant3459-TMS21F2238P0087,seren,NA,Leaf,CTAB
1818,7/9/21,plate_19,Seren_Plate_19,plate 19_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant3461-TMS21F2238P0089,seren,NA,Leaf,CTAB
1819,7/9/21,plate_19,Seren_Plate_19,plate 19_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant3463-TMS21F2238P0091,seren,NA,Leaf,CTAB
1820,7/9/21,plate_19,Seren_Plate_19,plate 19_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant3465-TMS21F2238P0093,seren,NA,Leaf,CTAB
1821,7/9/21,plate_19,Seren_Plate_19,plate 19_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant3467-TMS21F2238P0095,seren,NA,Leaf,CTAB
1822,7/9/21,plate_19,Seren_Plate_19,plate 19_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant3468-TMS21F2238P0096,seren,NA,Leaf,CTAB
1823,7/9/21,plate_19,Seren_Plate_19,plate 19_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant3469-TMS21F2238P0097,seren,NA,Leaf,CTAB
1824,7/9/21,plate_19,Seren_Plate_19,plate 19_H12,H12,12H,BLANK_plate 19_H12,seren,NA,Leaf,CTAB
1825,7/12/21,plate_20,Seren_Plate_20,plate 20_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant3471-TMS21F2238P0099,seren,NA,Leaf,CTAB
1826,7/12/21,plate_20,Seren_Plate_20,plate 20_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant3474-TMS21F2239P0003,seren,NA,Leaf,CTAB
1827,7/12/21,plate_20,Seren_Plate_20,plate 20_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant3477-TMS21F2239P0006,seren,NA,Leaf,CTAB
1828,7/12/21,plate_20,Seren_Plate_20,plate 20_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant3479-TMS21F2239P0008,seren,NA,Leaf,CTAB
1829,7/12/21,plate_20,Seren_Plate_20,plate 20_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant3481-TMS21F2239P0010,seren,NA,Leaf,CTAB
1830,7/12/21,plate_20,Seren_Plate_20,plate 20_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant3484-TMS21F2239P0013,seren,NA,Leaf,CTAB
1831,7/12/21,plate_20,Seren_Plate_20,plate 20_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant3486-TMS21F2239P0015,seren,NA,Leaf,CTAB
1832,7/12/21,plate_20,Seren_Plate_20,plate 20_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant3488-TMS21F2239P0017,seren,NA,Leaf,CTAB
1833,7/12/21,plate_20,Seren_Plate_20,plate 20_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant3490-TMS21F2239P0019,seren,NA,Leaf,CTAB
1834,7/12/21,plate_20,Seren_Plate_20,plate 20_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant3492-TMS21F2239P0021,seren,NA,Leaf,CTAB
1835,7/12/21,plate_20,Seren_Plate_20,plate 20_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant3495-TMS21F2239P0024,seren,NA,Leaf,CTAB
1836,7/12/21,plate_20,Seren_Plate_20,plate 20_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant3497-TMS21F2239P0026,seren,NA,Leaf,CTAB
1837,7/12/21,plate_20,Seren_Plate_20,plate 20_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant3499-TMS21F2239P0028,seren,NA,Leaf,CTAB
1838,7/12/21,plate_20,Seren_Plate_20,plate 20_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant3501-TMS21F2239P0030,seren,NA,Leaf,CTAB
1839,7/12/21,plate_20,Seren_Plate_20,plate 20_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant3503-TMS21F2239P0032,seren,NA,Leaf,CTAB
1840,7/12/21,plate_20,Seren_Plate_20,plate 20_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant3505-TMS21F2239P0034,seren,NA,Leaf,CTAB
1841,7/12/21,plate_20,Seren_Plate_20,plate 20_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant3507-TMS21F2239P0036,seren,NA,Leaf,CTAB
1842,7/12/21,plate_20,Seren_Plate_20,plate 20_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant3509-TMS21F2239P0038,seren,NA,Leaf,CTAB
1843,7/12/21,plate_20,Seren_Plate_20,plate 20_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant3510-TMS21F2239P0039,seren,NA,Leaf,CTAB
1844,7/12/21,plate_20,Seren_Plate_20,plate 20_D03,D03,03D,21.GS.C6.SN.Student2.IB-plantM-TMS21F2239P0096,seren,NA,Leaf,CTAB
1845,7/12/21,plate_20,Seren_Plate_20,plate 20_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant3513-TMS21F2239P0042,seren,NA,Leaf,CTAB
1846,7/12/21,plate_20,Seren_Plate_20,plate 20_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant3515-TMS21F2239P0044,seren,NA,Leaf,CTAB
1847,7/12/21,plate_20,Seren_Plate_20,plate 20_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant3517-TMS21F2239P0046,seren,NA,Leaf,CTAB
